,name,pdf_url,pmid,doi
1582,open_access/34799077,,34799077,10.1016/j.compbiomed.2021.105021
1587,open_access/34755198,,34755198,10.1007/s00234-021-02851-3
1591,open_access/34751450,,34751450,10.1002/jum.15869
1593,open_access/34751069,,34751069,10.1177/19417381211056078
1595,open_access/34587597,,34587597,10.1088/1361-6560/ac2b80
1596,open_access/34751458,,34751458,10.1002/jum.15873
1605,open_access/34751852,,34751852,10.1007/s10549-021-06443-w
1610,open_access/34839182,,34839182,10.1016/j.ajem.2021.11.001
1619,open_access/34591794,,34591794,
1620,open_access/34838389,,34838389,10.1016/j.addbeh.2021.107175
1621,open_access/34748510,,34748510,10.1109/TCYB.2021.3123173
1627,open_access/34748437,,34748437,10.1080/17538157.2021.1990300
1629,open_access/34748658,,34748658,10.1111/den.14185
1630,open_access/34748073,,34748073,10.1007/s00256-021-03939-w
1635,open_access/34748192,,34748192,10.1007/s13246-021-01071-6
1636,open_access/34748509,,34748509,10.1109/TCYB.2021.3122969
1654,open_access/34748191,,34748191,10.1007/s13246-021-01073-4
1657,open_access/34591793,,34591793,
1658,open_access/34750962,,34750962,10.1111/jnu.12736
1660,open_access/35186359,,35186359,10.1007/s13534-021-00209-5
1661,open_access/34669994,,34669994,10.1002/mp.15307
1662,open_access/34753589,,34753589,10.1016/j.crad.2021.09.010
1666,open_access/34741469,,34741469,10.1002/jum.15868
1667,open_access/34741749,,34741749,10.1007/s12975-021-00963-9
1668,open_access/34741576,,34741576,10.1002/jmri.27984
1669,open_access/34753587,,34753587,10.1016/j.crad.2021.10.009
1670,open_access/34801459,,34801459,10.1016/j.jcmg.2021.08.015
1671,open_access/34800805,,34800805,10.1016/j.cmpb.2021.106509
1673,open_access/34798407,,34798407,10.1016/j.cmpb.2021.106503
1684,open_access/34775213,,34775213,10.1016/j.ijmedinf.2021.104638
1686,open_access/34773830,,34773830,10.1016/j.ejrad.2021.110018
1692,open_access/34748856,,34748856,10.1016/j.radonc.2021.10.022
1693,open_access/34077377,,34077377,10.1109/JBHI.2021.3085318
1699,open_access/34748429,,34748429,10.1089/lap.2021.0318
1700,open_access/34613922,,34613922,10.1109/JBHI.2021.3117238
1703,open_access/34288881,,34288881,10.1109/JBHI.2021.3098428
1704,open_access/34738671,,34738671,10.1002/nbm.4642
1707,open_access/34743011,,34743011,10.1016/j.jpainsymman.2021.10.014
1712,open_access/34735185,,34735185,10.1037/xge0001133
1718,open_access/34734349,,34734349,10.1007/s00417-021-05475-8
1731,open_access/34782112,,34782112,10.1016/j.compbiomed.2021.105001
1738,open_access/34730469,,34730469,10.1080/03091902.2021.1992520
1746,open_access/34730236,,34730236,10.1111/bjh.17933
1751,open_access/34753080,,34753080,10.1016/j.compbiomed.2021.105011
1752,open_access/34775280,,34775280,10.1016/j.media.2021.102217
1753,open_access/34731338,,34731338,10.1007/s10278-021-00530-6
1754,open_access/34731452,,34731452,10.1007/s13577-021-00641-w
1755,open_access/34730070,,34730070,10.1080/13645706.2021.1980402
1756,open_access/34751677,,34751677,10.1097/AUD.0000000000001151
1757,open_access/34734319,,34734319,10.1007/s00431-021-04298-3
1758,open_access/34729999,,34729999,10.2217/fon-2021-0767
1759,open_access/34734350,,34734350,10.1007/s11739-021-02873-y
1760,open_access/34740709,,34740709,10.1016/j.pnpbp.2021.110471
1764,open_access/34800787,,34800787,10.1016/j.media.2021.102293
1773,open_access/34726985,,34726985,10.1080/10255842.2021.1985476
1777,open_access/34727340,,34727340,10.1007/s12539-021-00472-1
1781,open_access/34663762,,34663762,10.1088/1361-6560/ac30a1
1793,open_access/34785075,,34785075,10.1016/j.compbiomed.2021.105012
1801,open_access/34737020,,34737020,10.1016/j.arth.2021.10.017
1803,open_access/34724851,,34724851,10.1177/15459683211054178
1807,open_access/34741905,,34741905,10.1016/j.compbiomed.2021.105000
1812,open_access/34730818,,34730818,10.1001/jamanetworkopen.2021.32554
1813,open_access/34719980,,34719980,10.1177/00220345211040459
1814,open_access/34815187,,34815187,10.1016/j.hpb.2021.10.004
1817,open_access/34649297,,34649297,10.1111/bcpt.13674
1820,open_access/34742108,,34742108,10.1016/j.ejrad.2021.110015
1821,open_access/34848040,,34848040,10.1016/j.medengphy.2021.10.012
1823,open_access/34736129,,34736129,10.1016/j.jss.2021.09.017
1825,open_access/34676555,,34676555,10.1002/mp.15290
1830,open_access/34723514,,34723514,10.1021/acs.analchem.1c03957
1834,open_access/34781111,,34781111,10.1016/j.psychres.2021.114261
1835,open_access/34717051,,34717051,10.1515/cclm-2021-0873
1841,open_access/34725502,,34725502,10.1038/s41587-021-01070-8
1844,open_access/34826797,,34826797,10.1016/j.media.2021.102294
1845,open_access/34749226,,34749226,10.1016/j.psychres.2021.114258
1847,open_access/34719059,,34719059,10.1002/mrm.29057
1852,open_access/34720065,,34720065,10.1142/S0129065721500581
1857,open_access/34816253,,34816253,
1860,open_access/34825131,,34825131,
1861,open_access/34716766,,34716766,10.1007/s00167-021-06778-3
1862,open_access/34763217,,34763217,10.1016/j.jelectrocard.2021.10.009
1868,open_access/34718933,,34718933,10.1007/s11517-021-02461-4
1871,open_access/34716873,,34716873,10.1007/s12149-021-01688-3
1872,open_access/34718864,,34718864,10.1007/s00586-021-07036-3
1873,open_access/34757067,,34757067,10.1016/j.jid.2021.09.034
1880,open_access/34716944,,34716944,10.1111/den.14179
1881,open_access/34753082,,34753082,10.1016/j.ejrad.2021.110012
1882,open_access/34714568,,34714568,10.1002/uog.24805
1885,open_access/35281326,,35281326,10.1016/j.jcpo.2021.100312
1886,open_access/34571502,,34571502,10.1088/1361-6579/ac2a8f
1888,open_access/34757107,,34757107,10.1016/j.neulet.2021.136312
1889,open_access/34654011,,34654011,10.1088/2057-1976/ac3055
1898,open_access/34776096,,34776096,10.1016/j.compbiomed.2021.104960
1901,open_access/34929461,,34929461,10.1016/j.media.2021.102267
1902,open_access/34658035,,34658035,10.1002/mp.15285
1903,open_access/34757048,,34757048,10.1016/j.urology.2021.09.027
1910,open_access/34714758,,34714758,10.1109/JBHI.2021.3123657
1912,open_access/34758430,,34758430,10.1016/j.cmpb.2021.106498
1916,open_access/34794060,,34794060,10.1016/j.drugalcdep.2021.109143
1924,open_access/34534977,,34534977,10.1088/1361-6579/ac27b9
1927,open_access/34710247,,34710247,10.1002/jum.15860
1937,open_access/34710872,,34710872,10.1159/000519125
1938,open_access/34756670,,34756670,10.1016/j.anl.2021.10.003
1943,open_access/34661294,,34661294,10.1002/mp.15302
1944,open_access/34709712,,34709712,10.1111/nmo.14290
1946,open_access/34735942,,34735942,10.1016/j.compbiomed.2021.104985
1953,open_access/34669527,,34669527,10.1080/02770903.2021.1996598
1955,open_access/34708252,,34708252,10.1007/s00261-021-03285-4
1957,open_access/34709721,,34709721,10.1111/ijlh.13745
1963,open_access/34752959,,34752959,10.1016/j.cmpb.2021.106501
1968,open_access/34718036,,34718036,10.1016/j.jad.2021.10.081
1982,open_access/34717952,,34717952,10.1016/j.jid.2021.10.011
1985,open_access/34708417,,34708417,10.1002/mrm.29054
1987,open_access/34674280,,34674280,10.1002/mp.15293
1989,open_access/34739969,,34739969,10.1016/j.compbiomed.2021.104989
1991,open_access/34705660,,34705660,10.1109/JBHI.2021.3123353
1996,open_access/34715290,,34715290,10.1016/j.mri.2021.10.012
1998,open_access/34741906,,34741906,10.1016/j.compbiomed.2021.104961
2004,open_access/34533427,,34533427,10.1080/10903127.2021.1981505
2006,open_access/34717928,,34717928,10.1016/j.chest.2021.10.023
2009,open_access/34613921,,34613921,10.1109/TNNLS.2021.3114747
2014,open_access/34705640,,34705640,10.1109/TMI.2021.3123572
2017,open_access/34704147,,34704147,10.1007/s00268-021-06360-5
2019,open_access/34698568,,34698568,10.1148/radiol.2021210902
2023,open_access/34696827,,34696827,
2031,open_access/34699366,,34699366,10.1109/TCBB.2021.3122405
2035,open_access/34740057,,34740057,10.1016/j.gaitpost.2021.10.028
2037,open_access/34459001,,34459001,10.1002/mp.15185
2038,open_access/34698566,,34698566,10.1148/radiol.2021210531
2046,open_access/34764849,,34764849,10.3389/fnins.2021.704963
2049,open_access/34710545,,34710545,10.1016/j.jdent.2021.103865
2060,open_access/34689626,,34689626,10.1098/rsta.2020.0264
2070,open_access/34505705,,34505705,10.1002/path.5795
2074,open_access/34697059,,34697059,10.1158/1055-9965.EPI-21-0838
2078,open_access/34689629,,34689629,10.1098/rsta.2020.0258
2079,open_access/34740064,,34740064,10.1016/j.cmpb.2021.106494
2081,open_access/34710500,,34710500,10.1016/j.jad.2021.10.028
2087,open_access/34694783,,34694783,10.1021/acs.analchem.1c01650
2092,open_access/34689614,,34689614,10.1098/rsta.2020.0252
2095,open_access/34749245,,34749245,10.1016/j.cmpb.2021.106493
2097,open_access/34699925,,34699925,10.1016/j.resuscitation.2021.10.034
2098,open_access/34689379,,34689379,10.1111/odi.14056
2100,open_access/34706298,,34706298,10.1016/j.jss.2021.09.015
2104,open_access/34741847,,34741847,10.1016/j.compmedimag.2021.102009
2113,open_access/34695413,,34695413,10.1016/j.jid.2021.09.029
2120,open_access/34721823,,34721823,10.1155/2021/3417285
2123,open_access/34676625,,34676625,10.1002/hbm.25685
2124,open_access/34695422,,34695422,10.1016/j.gie.2021.10.019
2126,open_access/34715551,,34715551,10.1016/j.compbiomed.2021.104954
2128,open_access/34690328,,34690328,10.1097/BRS.0000000000004267
2129,open_access/35129506,,35129506,10.1097/SLA.0000000000005261
2130,open_access/34828081,,34828081,10.3390/e23111383
2133,open_access/34679127,,34679127,10.1371/journal.pone.0259010
2141,open_access/34721656,,34721656,10.1155/2021/2376391
2145,open_access/34686914,,34686914,10.1007/s00467-021-05321-3
2146,open_access/34763173,,34763173,10.1016/j.cmpb.2021.106487
2149,open_access/34735947,,34735947,10.1016/j.compbiomed.2021.104968
2150,open_access/34619675,,34619675,10.1088/1361-6560/ac2dd1
2152,open_access/34686573,,34686573,10.1136/neurintsurg-2021-017976
2153,open_access/34700252,,34700252,10.1016/j.compbiomed.2021.104969
2154,open_access/34776805,,34776805,10.1155/2021/9066128
2156,open_access/35186364,,35186364,10.1016/j.livres.2021.10.001
2160,open_access/35227446,,35227446,10.1016/j.jval.2021.06.018
2166,open_access/34670412,,34670412,10.1161/STROKEAHA.121.034266
2167,open_access/34672859,,34672859,10.1080/17538157.2021.1988957
2171,open_access/34672212,,34672212,10.2217/cer-2021-0115
2175,open_access/34637191,,34637191,10.1111/ijcp.14980
2178,open_access/34674270,,34674270,10.1002/ijgo.13993
2179,open_access/34592067,,34592067,10.1111/ocr.12539
2182,open_access/34674218,,34674218,10.1055/a-1640-9508
2186,open_access/34674136,,34674136,10.1007/s11548-021-02492-0
2191,open_access/34676596,,34676596,10.1002/jor.25201
2194,open_access/34628667,,34628667,10.1002/mp.15270
2195,open_access/34609756,,34609756,10.1002/mp.15268
2202,open_access/34632675,,34632675,10.1002/ejhf.2361
2207,open_access/34673992,,34673992,10.1007/s00216-021-03691-z
2208,open_access/34670750,,34670750,10.1136/bjophthalmol-2021-320088
2209,open_access/34670749,,34670749,10.1136/bjophthalmol-2021-319470
2210,open_access/34669924,,34669924,10.5858/arpa.2020-0712-OA
2213,open_access/34721822,,34721822,10.1155/2021/1141619
2216,open_access/34669218,,34669218,10.1111/jocs.16072
2219,open_access/34687853,,34687853,10.1016/j.mri.2021.10.024
2221,open_access/34678402,,34678402,10.1016/j.jad.2021.10.021
2222,open_access/34671856,,34671856,10.1007/s00345-021-03844-w
2223,open_access/34671832,,34671832,10.1007/s00330-021-08330-w
2226,open_access/34745223,,34745223,10.3389/fgene.2021.754503
2227,open_access/34865998,,34865998,10.1016/j.rbmo.2021.10.006
2228,open_access/34721657,,34721657,10.1155/2021/4019358
2233,open_access/34687850,,34687850,10.1016/j.mri.2021.10.023
2235,open_access/34744927,,34744927,10.3389/fpsyg.2021.750395
2237,open_access/34722764,,34722764,10.1155/2021/4784057
2238,open_access/34598167,,34598167,10.1088/2057-1976/ac2c55
2239,open_access/34745218,,34745218,10.3389/fgene.2021.744557
2243,open_access/34744829,,34744829,10.3389/fpsyt.2021.738494
2245,open_access/34668820,,34668820,10.1080/10255842.2021.1990270
2246,open_access/34668601,,34668601,10.1002/jmri.27955
2247,open_access/34744647,,34744647,10.3389/fnsys.2021.747681
2249,open_access/34700253,,34700253,10.1016/j.compbiomed.2021.104963
2252,open_access/34690432,,34690432,10.1016/j.neucom.2021.10.035
2255,open_access/34712739,,34712739,10.1155/2021/8766517
2258,open_access/34668251,,34668251,10.1002/nbm.4626
2259,open_access/34678267,,34678267,10.1016/j.jamda.2021.09.025
2264,open_access/35003334,,35003334,10.1093/jphsr/rmab055
2278,open_access/34686464,,34686464,10.1016/j.diii.2021.10.001
2280,open_access/34736872,,34736872,10.1016/j.jpurol.2021.10.009
2284,open_access/34678464,,34678464,10.1016/j.micinf.2021.104892
2286,open_access/34700209,,34700209,10.1016/j.jpsychires.2021.10.023
2289,open_access/34661530,,34661530,
2291,open_access/34657970,,34657970,10.1007/s00330-021-08298-7
2292,open_access/34613796,,34613796,10.1259/bjr.20210820
2301,open_access/34677301,,34677301,10.3390/jimaging7100215
2304,open_access/34763810,,34763810,10.1016/j.artmed.2021.102195
2312,open_access/34608652,,34608652,10.1002/mp.15260
2313,open_access/34661512,,34661512,10.1080/07391102.2021.1987328
2320,open_access/34733239,,34733239,10.3389/fendo.2021.730100
2321,open_access/34661861,,34661861,10.1007/s12028-021-01362-6
2322,open_access/34700255,,34700255,10.1016/j.compbiomed.2021.104880
2326,open_access/34662279,,34662279,10.1109/TCBB.2021.3120673
2328,open_access/34682887,,34682887,10.3390/jcm10204764
2330,open_access/34611961,,34611961,10.1002/pds.5367
2331,open_access/34569886,,34569886,10.1177/17474930211051531
2332,open_access/34657211,,34657211,10.1007/s00586-021-07020-x
2336,open_access/35158444,,35158444,10.1016/j.msard.2021.103330
2343,open_access/34666158,,34666158,10.1016/j.mri.2021.10.010
2345,open_access/34899078,,34899078,10.1002/cpe.6675
2347,open_access/34689069,,34689069,10.1016/j.heares.2021.108371
2349,open_access/34678479,,34678479,10.1016/j.compbiomed.2021.104951
2351,open_access/34710655,,34710655,10.1016/j.media.2021.102270
2352,open_access/34753020,,34753020,10.1016/j.media.2021.102277
2356,open_access/34655052,,34655052,10.1007/s11517-021-02445-4
2357,open_access/34652556,,34652556,10.1007/s10120-021-01256-8
2358,open_access/34654965,,34654965,10.1007/s00330-021-08293-y
2362,open_access/34786091,,34786091,
2363,open_access/34760037,,34760037,
2365,open_access/34651513,,34651513,10.2217/bmm-2021-0280
2370,open_access/34654318,,34654318,10.1177/10731911211050921
2372,open_access/34786077,,34786077,
2373,open_access/34653254,,34653254,10.1093/neuonc/noab238
2382,open_access/34651229,,34651229,10.1007/s00259-021-05573-z
2384,open_access/34652606,,34652606,10.1007/s11548-021-02504-z
2389,open_access/34648462,,34648462,10.1109/JBHI.2021.3120178
2393,open_access/34545384,,34545384,10.1039/d1ay00802a
2396,open_access/34647900,,34647900,10.2196/32771
2405,open_access/34656801,,34656801,10.1016/j.jaip.2021.09.048
2406,open_access/34656656,,34656656,10.1016/j.jdent.2021.103849
2408,open_access/34648426,,34648426,
2412,open_access/34657812,,34657812,10.1016/j.acra.2021.09.007
2430,open_access/35165068,,35165068,10.1016/j.oooo.2021.10.004
2432,open_access/34700245,,34700245,10.1016/j.media.2021.102266
2437,open_access/34647180,,34647180,10.1007/s00330-021-08296-9
2438,open_access/34643210,,34643210,10.1093/ajcp/aqab148
2439,open_access/34642976,,34642976,10.1111/cen.14612
2442,open_access/34656869,,34656869,10.1016/j.compbiomed.2021.104935
2444,open_access/34647145,,34647145,10.1007/s00261-021-03308-0
2445,open_access/34643944,,34643944,10.1111/jgs.17491
2450,open_access/34644152,,34644152,10.1259/dmfr.20210296
2451,open_access/34643779,,34643779,10.1007/s00330-021-08329-3
2453,open_access/34656864,,34656864,10.1016/j.compbiomed.2021.104940
2454,open_access/34642778,,34642778,10.1007/s00262-021-03079-z
2455,open_access/34647174,,34647174,10.1007/s00330-021-08271-4
2456,open_access/34666229,,34666229,10.1016/j.compbiomed.2021.104931
2459,open_access/34656471,,34656471,10.1016/j.jcmg.2021.08.011
2461,open_access/34848042,,34848042,10.1016/j.medengphy.2021.10.006
2469,open_access/34656489,,34656489,10.1016/j.jcmg.2021.09.007
2474,open_access/34609745,,34609745,10.1002/mp.15264
2481,open_access/34656812,,34656812,10.1016/j.compmedimag.2021.101998
2485,open_access/34763806,,34763806,10.1016/j.artmed.2021.102191
2486,open_access/34636962,,34636962,10.1007/s00330-021-08322-w
2488,open_access/34653106,,34653106,10.1097/BOT.0000000000002290
2489,open_access/32579536,,32579536,10.1109/TCYB.2020.3000440
2490,open_access/34636995,,34636995,10.1007/s00417-021-05427-2
2494,open_access/34763809,,34763809,10.1016/j.artmed.2021.102194
2495,open_access/34636634,,34636634,10.1148/radiol.2021204164
2498,open_access/34642776,,34642776,10.1007/s00249-021-01574-w
2504,open_access/34637147,,34637147,10.1002/nur.22190
2507,open_access/34585199,,34585199,10.1039/d1lc00371b
2509,open_access/34649780,,34649780,10.1016/j.acra.2021.09.013
2512,open_access/34635034,,34635034,10.1142/S0129065721500489
2517,open_access/34636644,,34636644,10.1177/02841851211044973
2523,open_access/34636933,,34636933,10.1007/s00261-021-03289-0
2526,open_access/34507303,,34507303,10.1088/1741-2552/ac25d8
2529,open_access/34626530,,34626530,10.1515/bmt-2021-0070
2531,open_access/34649084,,34649084,10.1016/j.schres.2021.10.003
2551,open_access/34662820,,34662820,10.1016/j.ijmedinf.2021.104614
2552,open_access/34634155,,34634155,10.1111/jocs.16060
2554,open_access/34649039,,34649039,10.1016/j.oraloncology.2021.105559
2564,open_access/34626252,,34626252,10.1007/s11657-021-00985-8
2573,open_access/34626159,,34626159,10.1002/lt.26332
2574,open_access/34736175,,34736175,10.1016/j.cmpb.2021.106458
2575,open_access/34670149,,34670149,10.1016/j.media.2021.102260
2577,open_access/34628989,,34628989,10.1177/00222194211047631
2579,open_access/34662814,,34662814,10.1016/j.compbiomed.2021.104928
