,pmid,doi,fulltextlink
294,34657293,10.1002/mp.15303,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.15303
295,34754409,10.1155/2021/6024352,https://www.hindawi.com/journals/jhe/2021/6024352/
296,34716754,10.1002/cjp2.249,https://onlinelibrary.wiley.com/doi/10.1002/cjp2.249
297,34770512,10.3390/s21217199,https://www.mdpi.com/1424-8220/21/21/7199
298,34648452,10.1109/TNSRE.2021.3120024,https://ieeexplore.ieee.org/document/9570384
299,34713592,10.1111/1759-7714.14140,https://onlinelibrary.wiley.com/doi/10.1111/1759-7714.14140
300,34655442,10.1002/mp.15295,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.15295
301,34713490,10.1111/evj.13528,https://beva.onlinelibrary.wiley.com/doi/10.1111/evj.13528
302,35330785,10.1177/24715492211038172,https://journals.sagepub.com/doi/10.1177/24715492211038172
303,34737657,10.2147/RMHP.S319405,https://www.dovepress.com/health-data-driven-machine-learning-algorithms-applied-to-risk-indicat-peer-reviewed-fulltext-article-RMHP
304,34704969,10.14309/ctg.0000000000000418,https://journals.lww.com/ctg/Fulltext/2021/11000/Automatic_Identification_of_Papillary_Projections.1.aspx
305,34870218,10.1148/ryai.2021210027,https://pubs.rsna.org/doi/10.1148/ryai.2021210027
306,34737632,10.2147/JPR.S332224,https://www.dovepress.com/machine-learning-analysis-reveals-abnormal-static-and-dynamic-low-freq-peer-reviewed-fulltext-article-JPR
307,34704337,10.1002/hbm.25695,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25695
308,34745506,10.1155/2021/6382619,https://www.hindawi.com/journals/jhe/2021/6382619/
309,34737787,10.1155/2021/4622064,https://www.hindawi.com/journals/cmmm/2021/4622064/
310,34704369,10.1002/jcsm.12840,https://onlinelibrary.wiley.com/doi/10.1002/jcsm.12840
311,34525223,10.1002/mp.15217,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.15217
312,34636429,10.1002/mp.15282,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.15282
313,34694233,10.2196/24872,https://mhealth.jmir.org/2021/10/e24872
314,34657287,10.1111/1475-6773.13896,https://onlinelibrary.wiley.com/doi/10.1111/1475-6773.13896
315,34770341,10.3390/s21217036,https://www.mdpi.com/1424-8220/21/21/7036
316,34528885,10.2196/26816,https://www.researchprotocols.org/2021/10/e26816
317,34561876,10.1002/path.5800,https://onlinelibrary.wiley.com/doi/10.1002/path.5800
318,34834414,10.3390/jpm11111062,https://www.mdpi.com/2075-4426/11/11/1062
319,34677832,10.1111/ane.13541,https://onlinelibrary.wiley.com/doi/10.1111/ane.13541
320,34827076,10.3390/biology10111083,https://www.mdpi.com/2079-7737/10/11/1083
321,34707689,10.1177/17562848211053114,https://journals.sagepub.com/doi/10.1177/17562848211053114
322,34624875,10.1088/1752-7163/ac2e57,"https://validate.perfdrive.com/?ssa=c2e3e9c0-4368-4d6b-9801-ced16832f893&ssb=06165205573&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1752-7163%2Fac2e57&ssi=0670470c-8427-433c-9b22-72a150a97ddb&ssk=support@shieldsquare.com&ssm=51656797648378098106955037985746&ssn=1c6c8772e79195faf3ac3ae87177aa6a9c6a3ccf186e-8f0c-43f2-835c5b&sso=aca97205-20d58351cc15e58b2b26cb1a5f53e9a81e2054eb29ebfc8c&ssp=11862012531654666849165463584174809&ssq=06626598980682215490789806443940524471061&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
323,34673537,10.2196/28039,https://medinform.jmir.org/2021/10/e28039
324,34908628,10.1002/oca.2806,https://onlinelibrary.wiley.com/doi/10.1002/oca.2806
325,34674393,10.1002/jcla.24053,https://onlinelibrary.wiley.com/doi/10.1002/jcla.24053
326,34829290,10.3390/diagnostics11111943,https://www.mdpi.com/2075-4418/11/11/1943
327,34820296,10.4103/jmss.JMSS_53_20,https://www.jmssjournal.net/article.asp?issn=2228-7477;year=2021;volume=11;issue=4;spage=237;epage=252;aulast=Mutepfe
328,34668408,10.1152/ajplung.00198.2021,https://journals.physiology.org/doi/full/10.1152/ajplung.00198.2021
329,34668870,10.2196/29769,https://rehab.jmir.org/2021/4/e29769
330,34672029,10.1002/mrm.29016,https://onlinelibrary.wiley.com/doi/10.1002/mrm.29016
331,34665149,10.2196/26486,https://www.jmir.org/2021/10/e26486
332,34665476,10.1111/jocs.16059,https://onlinelibrary.wiley.com/doi/epdf/10.1111/jocs.16059
333,34648450,10.1109/TNSRE.2021.3117970,https://ieeexplore.ieee.org/document/9570807
334,34665148,10.2196/26305,https://www.jmir.org/2021/10/e26305
335,34898799,10.1111/exsy.12823,https://onlinelibrary.wiley.com/doi/10.1111/exsy.12823
336,34693292,10.1097/CCE.0000000000000561,https://journals.lww.com/ccejournal/Fulltext/2021/10000/Simplified_Pediatric_Index_of_Mortality_3_Score_by.21.aspx
337,34664393,10.1111/aos.15040,https://onlinelibrary.wiley.com/doi/10.1111/aos.15040
338,34510457,10.1113/JP281845,https://physoc.onlinelibrary.wiley.com/doi/10.1113/JP281845
339,34653265,10.1111/jdv.17711,https://onlinelibrary.wiley.com/doi/10.1111/jdv.17711
340,34858692,10.1364/BOE.439713,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-11-6969&id=460679
341,34661550,10.2196/24072,https://www.jmir.org/2021/10/e24072
342,34624155,10.1111/ijcp.14961,https://onlinelibrary.wiley.com/doi/10.1111/ijcp.14961
343,34655259,10.1002/hbm.25679,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25679
344,34647895,10.2196/18403,https://www.jmir.org/2021/10/e18403
345,34683469,10.3390/microorganisms9102149,https://www.mdpi.com/2076-2607/9/10/2149
346,34671691,10.1177/23259671211046575,https://journals.sagepub.com/doi/10.1177/23259671211046575
347,34647622,10.1002/jmv.27393,https://onlinelibrary.wiley.com/doi/10.1002/jmv.27393
348,34692985,10.1002/trc2.12212,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/trc2.12212
349,34692983,10.1002/dad2.12246,https://alz-journals.onlinelibrary.wiley.com/doi/10.1002/dad2.12246
350,34643325,10.1002/aur.2626,https://onlinelibrary.wiley.com/doi/10.1002/aur.2626
351,34644810,10.1111/ijpo.12859,https://onlinelibrary.wiley.com/doi/10.1111/ijpo.12859
352,34643320,10.1002/acm2.13440,https://aapm.onlinelibrary.wiley.com/doi/10.1002/acm2.13440
353,34682416,10.3390/ijerph182010670,https://www.mdpi.com/1660-4601/18/20/10670
354,34680259,10.3390/cancers13205109,https://www.mdpi.com/2072-6694/13/20/5109
355,34680260,10.3390/cancers13205110,https://www.mdpi.com/2072-6694/13/20/5110
356,34671397,10.1155/2021/1629318,https://www.hindawi.com/journals/jo/2021/1629318/
357,34637653,10.1089/wound.2021.0073,https://www.liebertpub.com/doi/10.1089/wound.2021.0073
358,34679568,10.3390/diagnostics11101870,https://www.mdpi.com/2075-4418/11/10/1870
359,34636158,10.1002/aur.2622,https://onlinelibrary.wiley.com/doi/10.1002/aur.2622
360,34633661,10.1002/jclp.23254,https://onlinelibrary.wiley.com/doi/10.1002/jclp.23254
361,34898851,10.1002/ima.22659,https://onlinelibrary.wiley.com/doi/10.1002/ima.22659
362,34682349,10.3390/ijerph182010603,https://www.mdpi.com/1660-4601/18/20/10603
363,34679557,10.3390/diagnostics11101859,https://www.mdpi.com/2075-4418/11/10/1859
364,34695922,10.3390/s21206708,https://www.mdpi.com/1424-8220/21/20/6708
365,34680199,10.3390/cancers13205047,https://www.mdpi.com/2072-6694/13/20/5047
366,34681563,10.3390/ijms222010903,https://www.mdpi.com/1422-0067/22/20/10903
367,34695931,10.3390/s21206714,https://www.mdpi.com/1424-8220/21/20/6714
368,34626047,10.1002/hbm.25680,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25680
369,34641007,10.3390/s21196682,https://www.mdpi.com/1424-8220/21/19/6682
370,34639839,10.3390/ijerph181910540,https://www.mdpi.com/1660-4601/18/19/10540
371,34623738,10.1002/acm2.13446,https://aapm.onlinelibrary.wiley.com/doi/10.1002/acm2.13446
372,34620263,10.1017/S1368980021004262,https://www.cambridge.org/core/journals/public-health-nutrition/article/machine-learning-algorithms-for-predicting-undernutrition-among-underfive-children-in-ethiopia/6F72A5F339564946C2E16B27270849A8
373,34679554,10.3390/diagnostics11101856,https://www.mdpi.com/2075-4418/11/10/1856
374,34659686,10.1155/2021/4405189,https://www.hindawi.com/journals/jhe/2021/4405189/
375,34640974,10.3390/s21196653,https://www.mdpi.com/1424-8220/21/19/6653
376,34683149,10.3390/jpm11101008,https://www.mdpi.com/2075-4426/11/10/1008
377,34640992,10.3390/s21196672,https://www.mdpi.com/1424-8220/21/19/6672
378,34640971,10.3390/s21196652,https://www.mdpi.com/1424-8220/21/19/6652
379,34646574,10.1177/20556683211044640,https://journals.sagepub.com/doi/10.1177/20556683211044640
380,34683014,10.3390/healthcare9101334,https://www.mdpi.com/2227-9032/9/10/1334
381,34685423,10.3390/life11101052,https://www.mdpi.com/2075-1729/11/10/1052
382,34639781,10.3390/ijerph181910481,https://www.mdpi.com/1660-4601/18/19/10481
383,34870211,10.1148/ryai.2021200232,https://pubs.rsna.org/doi/10.1148/ryai.2021200232
384,34679542,10.3390/diagnostics11101844,https://www.mdpi.com/2075-4418/11/10/1844
385,34609758,10.1002/mds.28814,https://movementdisorders.onlinelibrary.wiley.com/doi/10.1002/mds.28814
386,34611840,10.1007/s11282-021-00572-0,https://link.springer.com/article/10.1007/s11282-021-00572-0
387,34679386,10.3390/brainsci11101321,https://www.mdpi.com/2076-3425/11/10/1321
388,34612022,10.1002/ehf2.13647,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13647
389,34608705,10.1111/bpa.13023,https://onlinelibrary.wiley.com/doi/10.1111/bpa.13023
390,34646333,10.1155/2021/3890988,https://www.hindawi.com/journals/cmmm/2021/3890988/
391,34638460,10.3390/cancers13194976,https://www.mdpi.com/2072-6694/13/19/4976
392,34677211,10.3390/bioengineering8100138,https://www.mdpi.com/2306-5354/8/10/138
393,34599274,10.1038/s41374-021-00647-w,https://www.nature.com/articles/s41374-021-00647-w
394,34640594,10.3390/jcm10194576,https://www.mdpi.com/2077-0383/10/19/4576
395,34679521,10.3390/diagnostics11101824,https://www.mdpi.com/2075-4418/11/10/1824
396,34640917,10.3390/s21196597,https://www.mdpi.com/1424-8220/21/19/6597
397,34639690,10.3390/ijerph181910391,https://www.mdpi.com/1660-4601/18/19/10391
398,34640916,10.3390/s21196595,https://www.mdpi.com/1424-8220/21/19/6595
399,34680497,10.3390/biomedicines9101377,https://www.mdpi.com/2227-9059/9/10/1377
400,34631877,10.1155/2021/2567202,https://www.hindawi.com/journals/bmri/2021/2567202/
401,34668353,10.3348/kjr.2020.1468,https://kjronline.org/DOIx.php?id=10.3348/kjr.2020.1468
402,34638445,10.3390/cancers13194961,https://www.mdpi.com/2072-6694/13/19/4961
403,34595847,10.1002/acr.24795,https://onlinelibrary.wiley.com/doi/10.1002/acr.24795
404,34639657,10.3390/ijerph181910357,https://www.mdpi.com/1660-4601/18/19/10357
405,34918143,10.1093/mr/roab073,https://academic.oup.com/mr/advance-article-abstract/doi/10.1093/mr/roab073/6378620?redirectedFrom=fulltext
406,34596574,10.2196/27177,https://medinform.jmir.org/2021/10/e27177
407,34640904,10.3390/s21196584,https://www.mdpi.com/1424-8220/21/19/6584
408,34640878,10.3390/s21196559,https://www.mdpi.com/1424-8220/21/19/6559
409,34640876,10.3390/s21196558,https://www.mdpi.com/1424-8220/21/19/6558
410,34679510,10.3390/diagnostics11101812,https://www.mdpi.com/2075-4418/11/10/1812
411,34640888,10.3390/s21196570,https://www.mdpi.com/1424-8220/21/19/6570
412,34683132,10.3390/jpm11100991,https://www.mdpi.com/2075-4426/11/10/991
413,34638421,10.3390/cancers13194938,https://www.mdpi.com/2072-6694/13/19/4938
414,34682985,10.3390/healthcare9101306,https://www.mdpi.com/2227-9032/9/10/1306
415,34638408,10.3390/cancers13194919,https://www.mdpi.com/2072-6694/13/19/4919
416,34591016,10.2196/28000,https://formative.jmir.org/2021/9/e28000
417,34479212,10.1088/1741-2552/ac23bf,"https://validate.perfdrive.com/?ssa=cc6d6dc7-b90e-4595-89a5-17bf1906d109&ssb=76872290213&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1741-2552%2Fac23bf&ssi=ab3bf380-8427-4173-b73a-d14c400c2ba7&ssk=support@shieldsquare.com&ssm=52010434024846295103998587724997&ssn=c1b170ae4cb9527ce38957a12092404d97c5b45b18a7-3e74-4610-ad4d1a&sso=1deff509-6e8b22dd8d676bdfe8e2a452e7721c607a4f744cb05eecc8&ssp=96111106941654610221165468905112001&ssq=54374239035302793438390353767054533986355&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
418,34640886,10.3390/s21196566,https://www.mdpi.com/1424-8220/21/19/6566
419,34679508,10.3390/diagnostics11101810,https://www.mdpi.com/2075-4418/11/10/1810
420,34679363,10.3390/brainsci11101297,https://www.mdpi.com/2076-3425/11/10/1297
421,34640830,10.3390/s21196511,https://www.mdpi.com/1424-8220/21/19/6511
422,34640509,10.3390/jcm10194488,https://www.mdpi.com/2077-0383/10/19/4488
423,34640838,10.3390/s21196513,https://www.mdpi.com/1424-8220/21/19/6513
424,34712786,10.7717/peerj-cs.638,https://peerj.com/articles/cs-638/
425,34581296,10.1097/ICO.0000000000002830,https://journals.lww.com/corneajrnl/Fulltext/2022/05000/Deep_Learning_for_Discrimination_Between_Fungal.13.aspx
426,34683122,10.3390/jpm11100981,https://www.mdpi.com/2075-4426/11/10/981
427,34587333,10.1002/hbm.25656,https://onlinelibrary.wiley.com/doi/10.1002/hbm.25656
428,34680474,10.3390/biomedicines9101357,https://www.mdpi.com/2227-9059/9/10/1357
429,34685568,10.3390/cells10102587,https://www.mdpi.com/2073-4409/10/10/2587
430,34640824,10.3390/s21196503,https://www.mdpi.com/1424-8220/21/19/6503
431,34683118,10.3390/jpm11100978,https://www.mdpi.com/2075-4426/11/10/978
432,34640523,10.3390/jcm10194508,https://www.mdpi.com/2077-0383/10/19/4508
433,34898796,10.1111/exsy.12842,https://onlinelibrary.wiley.com/doi/10.1111/exsy.12842
434,34679504,10.3390/diagnostics11101806,https://www.mdpi.com/2075-4418/11/10/1806
435,34585629,10.1080/02813432.2021.1973255,https://www.tandfonline.com/doi/full/10.1080/02813432.2021.1973255
436,34638359,10.3390/cancers13194875,https://www.mdpi.com/2072-6694/13/19/4875
437,34638391,10.3390/cancers13194907,https://www.mdpi.com/2072-6694/13/19/4907
438,34870213,10.1148/ryai.2021200274,https://pubs.rsna.org/doi/10.1148/ryai.2021200274
439,34604787,10.1097/CCE.0000000000000546,https://journals.lww.com/ccejournal/Fulltext/2021/10000/Estimated_Pao2__A_Continuous_and_Noninvasive.5.aspx
440,34679485,10.3390/diagnostics11101787,https://www.mdpi.com/2075-4418/11/10/1787
441,34640807,10.3390/s21196481,https://www.mdpi.com/1424-8220/21/19/6481
442,34759619,10.4103/jhrs.jhrs_53_21,https://www.jhrsonline.org/article.asp?issn=0974-1208;year=2021;volume=14;issue=3;spage=288;epage=292;aulast=Geller
443,34585531,10.1002/ehf2.13627,https://onlinelibrary.wiley.com/doi/10.1002/ehf2.13627
444,34640803,10.3390/s21196485,https://www.mdpi.com/1424-8220/21/19/6485
445,34640497,10.3390/jcm10194479,https://www.mdpi.com/2077-0383/10/19/4479
446,34640802,10.3390/s21196484,https://www.mdpi.com/1424-8220/21/19/6484
447,34679482,10.3390/diagnostics11101784,https://www.mdpi.com/2075-4418/11/10/1784
448,34679484,10.3390/diagnostics11101785,https://www.mdpi.com/2075-4418/11/10/1785
449,34638322,10.3390/cancers13194837,https://www.mdpi.com/2072-6694/13/19/4837
450,34639457,10.3390/ijerph181910150,https://www.mdpi.com/1660-4601/18/19/10150
451,34640454,10.3390/jcm10194437,https://www.mdpi.com/2077-0383/10/19/4437
452,34639450,10.3390/ijerph181910147,https://www.mdpi.com/1660-4601/18/19/10147
453,34580242,10.1088/1361-6579/ac2264,"https://validate.perfdrive.com/?ssa=c067deda-e51c-4312-a147-87d5236991f1&ssb=87563227620&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1361-6579%2Fac2264&ssi=72c7f8b3-8427-4e91-8d36-b75f2052bffe&ssk=support@shieldsquare.com&ssm=12233498701617436109812795450600&ssn=eeb773d873de193856ff5ee4bc4d9c1e39ec8b6b0895-df49-414b-bbbadd&sso=a2ff8687-fbd43c1daaa9bb28b8ea0bdf82b9e560012004ae9ed48089&ssp=87096174341654660231165466101028983&ssq=78014449054546235471490545827801651972655&ssr=MTI5LjMxLjIzMC43OQ==&sst=Mozilla/5.0%20(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20(KHTML,%20like%20Gecko)%20Chrome/102.0.5005.63%20Safari/537.36&ssv=&ssw=&ssx=W10="
454,34640771,10.3390/s21196451,https://www.mdpi.com/1424-8220/21/19/6451
455,34640779,10.3390/s21196459,https://www.mdpi.com/1424-8220/21/19/6459
456,34640449,10.3390/jcm10194431,https://www.mdpi.com/2077-0383/10/19/4431
457,34640763,10.3390/s21196446,https://www.mdpi.com/1424-8220/21/19/6446
458,34604507,10.1097/TXD.0000000000001212,https://journals.lww.com/transplantationdirect/Fulltext/2021/10000/Machine_Learning_Prediction_of_Liver_Allograft.26.aspx
459,34640457,10.3390/jcm10194441,https://www.mdpi.com/2077-0383/10/19/4441
460,34679471,10.3390/diagnostics11101773,https://www.mdpi.com/2075-4418/11/10/1773
461,34640412,10.3390/jcm10194393,https://www.mdpi.com/2077-0383/10/19/4393
462,34640411,10.3390/jcm10194394,https://www.mdpi.com/2077-0383/10/19/4394
463,34679465,10.3390/diagnostics11101767,https://www.mdpi.com/2075-4418/11/10/1767
464,34679828,10.3390/ani11102806,https://www.mdpi.com/2076-2615/11/10/2806
465,34685385,10.3390/life11101013,https://www.mdpi.com/2075-1729/11/10/1013
466,34681974,10.3390/e23101251,https://www.mdpi.com/1099-4300/23/10/1251
467,34680436,10.3390/biomedicines9101319,https://www.mdpi.com/2227-9059/9/10/1319
468,34528263,10.1002/mp.15231,https://aapm.onlinelibrary.wiley.com/doi/10.1002/mp.15231
469,34685519,10.3390/cells10102539,https://www.mdpi.com/2073-4409/10/10/2539
470,34640722,10.3390/s21196401,https://www.mdpi.com/1424-8220/21/19/6401
471,34640732,10.3390/s21196412,https://www.mdpi.com/1424-8220/21/19/6412
472,34542195,10.1002/jmv.27352,https://onlinelibrary.wiley.com/doi/10.1002/jmv.27352
473,34681972,10.3390/e23101248,https://www.mdpi.com/1099-4300/23/10/1248
474,34565290,10.1080/21681805.2021.1977845,https://www.tandfonline.com/doi/full/10.1080/21681805.2021.1977845
475,34640712,10.3390/s21196393,https://www.mdpi.com/1424-8220/21/19/6393
476,34639348,10.3390/ijerph181910048,https://www.mdpi.com/1660-4601/18/19/10048
477,34638627,10.3390/ijms221910291,https://www.mdpi.com/1422-0067/22/19/10291
478,34679456,10.3390/diagnostics11101759,https://www.mdpi.com/2075-4418/11/10/1759
479,34589175,10.1080/20008198.2021.1958471,https://www.tandfonline.com/doi/full/10.1080/20008198.2021.1958471
480,34640689,10.3390/s21196369,https://www.mdpi.com/1424-8220/21/19/6369
481,34745754,10.1364/BOE.434841,https://opg.optica.org/boe/fulltext.cfm?uri=boe-12-10-6529&id=459854
482,34679327,10.3390/brainsci11101262,https://www.mdpi.com/2076-3425/11/10/1262
483,34640372,10.3390/jcm10194354,https://www.mdpi.com/2077-0383/10/19/4354
484,34679445,10.3390/diagnostics11101747,https://www.mdpi.com/2075-4418/11/10/1747
485,34638237,10.3390/cancers13194751,https://www.mdpi.com/2072-6694/13/19/4751
486,34549678,10.1080/0284186X.2021.1979645,https://www.tandfonline.com/doi/full/10.1080/0284186X.2021.1979645
487,34550610,10.1002/jcla.24018,https://onlinelibrary.wiley.com/doi/10.1002/jcla.24018
488,33982890,10.1002/art.41781,https://onlinelibrary.wiley.com/doi/10.1002/art.41781
489,35226426,10.1097/MPH.0000000000002292,https://journals.lww.com/jpho-online/Fulltext/2022/04000/Can_Machine_Learning_Models_Predict.14.aspx
490,34684033,10.3390/medicina57100996,https://www.mdpi.com/1648-9144/57/10/996
491,34547916,10.2217/nnm-2021-0076,https://www.futuremedicine.com/doi/10.2217/nnm-2021-0076
492,34546938,10.1109/TCYB.2021.3109881,https://ieeexplore.ieee.org/document/9543467
493,34577518,10.3390/s21186311,https://www.mdpi.com/1424-8220/21/18/6311
494,34577530,10.3390/s21186323,https://www.mdpi.com/1424-8220/21/18/6323
