,name,pdf_url,pmid,doi
2663,open_access/34613829,,34613829,10.1259/dmfr.20210318
2664,open_access/34612076,,34612076,10.1177/00045632211046805
2672,open_access/34614544,,34614544,10.1111/1742-6723.13875
2679,open_access/34615986,,34615986,10.1038/s41375-021-01435-7
2680,open_access/33979295,,33979295,10.1109/JBHI.2021.3079430
2681,open_access/34611313,,34611313,10.1038/s41433-021-01795-5
2682,open_access/34611796,,34611796,10.1007/s10928-021-09786-5
2685,open_access/34061756,,34061756,10.1109/JBHI.2021.3085881
2686,open_access/33232248,,33232248,10.1109/JBHI.2020.3040269
2687,open_access/33606647,,33606647,10.1109/JBHI.2021.3060433
2693,open_access/33861717,,33861717,10.1109/JBHI.2021.3073812
2698,open_access/34609200,,34609200,10.1148/radiol.2021210160
2700,open_access/34544051,,34544051,10.1088/1741-2552/ac2849
2702,open_access/34609913,,34609913,10.1177/19714009211049088
2704,open_access/33848253,,33848253,10.1109/JBHI.2021.3072644
2705,open_access/33055037,,33055037,10.1109/TNNLS.2020.3025813
2706,open_access/34609687,,34609687,10.1007/s11517-021-02442-7
2707,open_access/34551397,,34551397,10.1088/2057-1976/ac2935
2709,open_access/33857005,,33857005,10.1109/JBHI.2021.3073372
2711,open_access/34523131,,34523131,10.1002/mp.15229
2712,open_access/34608991,,34608991,10.1002/jso.26708
2713,open_access/33877990,,33877990,10.1109/JBHI.2021.3074206
2714,open_access/34609196,,34609196,10.1148/radiol.2021203960
2715,open_access/33945490,,33945490,10.1109/JBHI.2021.3077271
2718,open_access/34185653,,34185653,10.1109/JBHI.2021.3093441
2721,open_access/34609750,,34609750,10.1002/jum.15845
2725,open_access/34101609,,34101609,10.1109/JBHI.2021.3087634
2733,open_access/34607377,,34607377,10.1055/a-1660-6500
2737,open_access/34532890,,34532890,10.1111/jgh.15689
2741,open_access/34601899,,34601899,10.1161/STROKEAHA.120.032243
2742,open_access/34605964,,34605964,10.1007/s00261-021-03274-7
2745,open_access/34606005,,34606005,10.1007/s10877-021-00760-7
2746,open_access/34479222,,34479222,10.1088/1741-2552/ac23bb
2747,open_access/34606059,,34606059,10.1007/s11548-021-02498-8
2759,open_access/34599654,,34599654,10.1007/s00259-021-05556-0
2766,open_access/34599377,,34599377,10.1007/s00234-021-02820-w
2779,open_access/34598298,,34598298,10.1055/s-0041-1736311
2783,open_access/34598136,,34598136,
2791,open_access/34596836,,34596836,10.1007/s13304-021-01174-5
2813,open_access/34587794,,34587794,10.1161/STROKEAHA.121.034444
2826,open_access/34587827,,34587827,10.1080/10255842.2021.1981884
2829,open_access/34411333,,34411333,10.1111/ejh.13700
2832,open_access/33351757,,33351757,10.1109/TMI.2020.3046672
2834,open_access/34591773,,34591773,10.1109/JBHI.2021.3116764
2839,open_access/34595544,,34595544,10.1007/s00256-021-03928-z
2840,open_access/33417539,,33417539,10.1109/TMI.2021.3050040
2841,open_access/34592744,,34592744,10.1159/000519215
2845,open_access/34545583,,34545583,10.1002/mp.15237
2849,open_access/34591173,,34591173,10.1007/s00417-021-05402-x
2851,open_access/34898696,,34898696,10.1109/temc.2021.3106872
2870,open_access/34600130,,34600130,10.1016/j.eprac.2021.09.010
2884,open_access/34586491,,34586491,10.1007/s00464-021-08698-2
2895,open_access/34507305,,34507305,10.1088/1361-6560/ac25d5
2899,open_access/34604441,,34604441,10.1117/1.JMI.8.5.054502
2901,open_access/34436795,,34436795,10.1111/bcp.15063
2903,open_access/34581608,,34581608,10.1148/radiol.2021204021
2911,open_access/34582702,,34582702,10.1089/cmb.2020.0568
2915,open_access/34582350,,34582350,10.1109/TVCG.2021.3115901
2916,open_access/34582344,,34582344,10.1109/TBME.2021.3115799
2923,open_access/34824729,,34824729,10.1007/s43465-021-00529-9
2931,open_access/34657857,,34657857,10.3233/THC-213032
2939,open_access/34534973,,34534973,10.1088/2057-1976/ac27c4
2963,open_access/34580758,,34580758,10.1007/s00266-021-02430-0
2967,open_access/34570707,,34570707,10.1109/TCBB.2021.3115504
2968,open_access/34570543,,34570543,10.1037/neu0000775
2969,open_access/34570316,,34570316,10.1007/s40520-021-01985-x
2975,open_access/34564743,,34564743,10.1007/s00330-021-08299-6
2998,open_access/34589556,,34589556,10.1117/1.JMI.8.5.054001
3001,open_access/34759664,,34759664,10.4103/meajo.meajo_406_20
3007,open_access/34564904,,34564904,10.1002/jmri.27908
3009,open_access/34089524,,34089524,10.1002/mp.15026
3019,open_access/34563507,,34563507,10.1016/j.joen.2021.09.009
3024,open_access/34559435,,34559435,10.1002/jmri.27932
3035,open_access/34560656,,34560656,
3042,open_access/34519365,,34519365,10.1002/mp.15218
3051,open_access/34554389,,34554389,10.1007/s11282-021-00566-y
3052,open_access/34553780,,34553780,10.1002/jum.15835
3061,open_access/34562613,,34562613,10.1016/j.jmoldx.2021.09.002
3065,open_access/34561377,,34561377,10.1097/RTI.0000000000000622
3067,open_access/34554375,,34554375,10.1007/s11325-021-02439-4
3074,open_access/34433158,,34433158,10.1088/1741-2552/ac20e4
3076,open_access/34553808,,34553808,10.1002/jemt.23940
3082,open_access/34553310,,34553310,10.1007/s41999-021-00562-9
3089,open_access/34553256,,34553256,10.1007/s00330-021-08247-4
3101,open_access/34549725,,34549725,
3105,open_access/34549633,,34549633,10.1177/19322968211042665
3106,open_access/34547922,,34547922,10.1097/JU.0000000000002205
3107,open_access/34549660,,34549660,10.1177/09544119211039033
3125,open_access/34545647,,34545647,10.1002/nbm.4609
3127,open_access/34546933,,34546933,10.1109/TCYB.2021.3069920
3129,open_access/34549829,,34549829,10.1002/jum.15833
3141,open_access/34545465,,34545465,10.1007/s11548-021-02491-1
3143,open_access/34760797,,34760797,10.4103/jispcd.JISPCD_131_21
3144,open_access/35179731,,35179731,10.5137/1019-5149.JTN.35996-21.1
3146,open_access/34546733,,34546733,10.1021/acs.est.1c01097
3153,open_access/34549473,,34549473,10.1111/jsr.13487
3154,open_access/34549324,,34549324,10.1007/s00330-021-08274-1
3156,open_access/34546126,,34546126,10.1148/radiol.2021204731
3158,open_access/34544039,,34544039,
3167,open_access/34569522,,34569522,10.1159/000518902
3184,open_access/33705307,,33705307,10.1109/TBME.2021.3065218
3193,open_access/34542183,,34542183,10.1002/jclp.23246
3194,open_access/34545476,,34545476,10.1007/s10278-021-00507-5
3200,open_access/34409590,,34409590,10.1111/jgs.17425
3222,open_access/34536238,,34536238,10.1002/lary.29869
3224,open_access/34536209,,34536209,10.1007/s12539-021-00479-8
3230,open_access/34469880,,34469880,10.1088/1361-6560/ac22db
3237,open_access/34532924,,34532924,10.1111/jon.12934
3240,open_access/34535847,,34535847,10.1007/s10815-021-02318-7
3275,open_access/34529502,,34529502,10.1089/pop.2021.0112
3276,open_access/34532765,,34532765,10.1007/s00234-021-02789-6
3277,open_access/34528949,,34528949,10.1039/d1ay01116b
3293,open_access/34529794,,34529794,10.1093/gerona/glab269
3295,open_access/34529282,,34529282,10.1002/pros.24233
3301,open_access/34474400,,34474400,10.1088/2057-1976/ac2354
3313,open_access/34524564,,34524564,10.1007/s10334-021-00958-5
3314,open_access/34310320,,34310320,10.1109/TBCAS.2021.3099865
3323,open_access/34528107,,34528107,10.1007/s00330-021-08275-0
3329,open_access/34524677,,34524677,10.1007/s40618-021-01672-8
3332,open_access/34346511,,34346511,10.1002/path.5773
3334,open_access/34455613,,34455613,10.1002/mp.15196
3345,open_access/34450599,,34450599,10.1088/1361-6560/ac2206
3351,open_access/34520235,,34520235,10.1259/bjr.20210348
3352,open_access/34478167,,34478167,10.1111/jgh.15682
3364,open_access/34460938,,34460938,10.1002/cpt.2407
3366,open_access/34516381,,34516381,10.1109/JBHI.2021.3110267
3375,open_access/34469001,,34469001,10.1002/mp.15204
3384,open_access/34518630,,34518630,10.1038/s41379-021-00904-9
3387,open_access/34518161,,34518161,10.1136/bjophthalmol-2020-318646
3398,open_access/34510292,,34510292,10.1007/s10072-021-05568-6
3401,open_access/34510372,,34510372,10.1007/s11517-021-02430-x
3413,open_access/34505960,,34505960,10.1007/s10278-021-00508-4
3418,open_access/34453332,,34453332,10.1002/mp.15199
3422,open_access/34101852,,34101852,10.1002/mp.15034
3423,open_access/34437740,,34437740,10.1111/joim.13384
3432,open_access/34453341,,34453341,10.1002/mp.15198
3441,open_access/34507288,,34507288,
3444,open_access/34505925,,34505925,10.1007/s00417-021-05375-x
3446,open_access/34499277,,34499277,10.1007/s10151-021-02517-5
3454,open_access/34498762,,34498762,10.1002/jnr.24951
3462,open_access/34503946,,34503946,10.3174/ajnr.A7252
3467,open_access/34496622,,34496622,10.1161/STROKEAHA.120.033807
3481,open_access/34703103,,34703103,10.4103/jmp.JMP_22_21
3482,open_access/34703102,,34703102,10.4103/jmp.JMP_6_21
3484,open_access/34495476,,34495476,10.1007/s10815-021-02311-0
3506,open_access/34503419,,34503419,10.2174/1573405617666210908125911
3512,open_access/34491126,,34491126,10.1148/radiol.2021204531
3515,open_access/34488439,,34488439,10.1161/HYPERTENSIONAHA.121.17444
3524,open_access/34493825,,34493825,10.1038/s41379-021-00911-w
3525,open_access/34490793,,34490793,10.1177/19322968211042621
3531,open_access/34491007,,34491007,
3533,open_access/34491529,,34491529,10.1007/s11682-021-00545-1
3537,open_access/34491131,,34491131,10.1148/radiol.2021203758
3539,open_access/34514033,,34514033,10.1117/1.JMI.8.5.054501
3541,open_access/34487556,,34487556,10.1002/lary.29852
3543,open_access/34487172,,34487172,10.1093/neuonc/noab211
3556,open_access/34486074,,34486074,10.1007/s00415-021-10786-1
3560,open_access/34480625,,34480625,10.1007/s00330-021-08250-9
3563,open_access/34482429,,34482429,10.1007/s00330-021-08242-9
3573,open_access/34482428,,34482428,10.1007/s00330-021-08239-4
3580,open_access/34478565,,34478565,10.1002/jmri.27909
3581,open_access/33684051,,33684051,10.1109/JBHI.2021.3064366
3585,open_access/32749983,,32749983,10.1109/JBHI.2020.3006145
3586,open_access/33710962,,33710962,10.1109/JBHI.2021.3065756
3588,open_access/33635800,,33635800,10.1109/JBHI.2021.3062002
3589,open_access/33784628,,33784628,10.1109/JBHI.2021.3069789
3592,open_access/34480134,,34480134,10.1038/s41440-021-00738-7
3596,open_access/34477909,,34477909,10.1007/s00330-021-08228-7
3597,open_access/33755570,,33755570,10.1109/JBHI.2021.3067931
3600,open_access/34476558,,34476558,10.1007/s00256-021-03897-3
3601,open_access/33905339,,33905339,10.1109/JBHI.2021.3075752
3604,open_access/34480349,,34480349,10.1111/nyas.14685
3605,open_access/33798088,,33798088,10.1109/JBHI.2021.3070708
3606,open_access/34478389,,34478389,10.1109/JBHI.2021.3109301
3608,open_access/33729960,,33729960,10.1109/JBHI.2021.3066347
3610,open_access/34478048,,34478048,10.1007/s11548-021-02488-w
3614,open_access/34033552,,34033552,10.1109/JBHI.2021.3083605
3641,open_access/34415574,,34415574,10.1002/mp.15178
3654,open_access/34468965,,34468965,10.1007/s13246-021-01052-9
3660,open_access/34469320,,34469320,10.1109/JBHI.2021.3108999
3663,open_access/34468971,,34468971,10.1007/s11548-021-02477-z
3666,open_access/34467768,,34467768,10.2214/AJR.20.23490
3677,open_access/34471257,,34471257,10.1038/s41416-021-01506-7
3680,open_access/34463551,,34463551,10.1148/radiol.2021210578
3684,open_access/33891550,,33891550,10.1109/TMI.2021.3075244
3689,open_access/34467585,,34467585,10.1002/adma.202104178
3699,open_access/34431545,,34431545,10.1111/jgh.15673
3702,open_access/34464552,,34464552,10.1259/bjr.20210259
3715,open_access/34465601,,34465601,10.1158/1078-0432.CCR-21-1982
3719,open_access/34467426,,34467426,10.1007/s00261-021-03235-0
3720,open_access/34407527,,34407527,10.1088/1741-2552/ac1ed0
3722,open_access/33961552,,33961552,10.1109/TMI.2021.3078370
3726,open_access/33939609,,33939609,10.1109/TMI.2021.3077079
3731,open_access/34412155,,34412155,10.1002/mp.15172
3740,open_access/34461765,,34461765,10.1177/17085381211040984
3744,open_access/34460077,,34460077,10.1007/s11136-021-02970-7
3749,open_access/34418108,,34418108,10.1002/mp.15181
3755,open_access/34462986,,34462986,10.1002/jmri.27900
3779,open_access/34418104,,34418104,10.1002/mp.15174
3798,open_access/34121598,,34121598,10.1080/00207454.2021.1941947
3801,open_access/34455965,,34455965,10.2174/1573405617666210827165031
3804,open_access/34448928,,34448928,10.1007/s00330-021-08221-0
3807,open_access/34445986,,34445986,10.1186/s12885-021-08704-9
3809,open_access/34315149,,34315149,10.1088/1361-6579/ac184e
3825,open_access/34396526,,34396526,10.1111/1475-6773.13871
3826,open_access/34448519,,34448519,10.1002/jemt.23908
3827,open_access/34384059,,34384059,10.1088/1741-2552/ac1d36
3834,open_access/34449037,,34449037,10.1007/s11548-021-02478-y
3836,open_access/34435196,,34435196,10.1093/biostatistics/kxab032
3838,open_access/33749148,,33749148,10.1002/acr.24601
3851,open_access/34315148,,34315148,10.1088/1361-6560/ac1835
3854,open_access/34435319,,34435319,10.1007/s12021-021-09535-6
3877,open_access/34448125,,34448125,10.1007/s11684-021-0828-7
3879,open_access/34455959,,34455959,10.2174/0929867328666210827103049
3889,open_access/34340593,,34340593,10.1089/thy.2021.0209
3892,open_access/34432188,,34432188,10.1007/s11548-021-02480-4
3894,open_access/34352734,,34352734,10.1088/1741-2552/ac1ade
3897,open_access/34224595,,34224595,10.1002/mp.15079
3903,open_access/34432320,,34432320,10.1002/jum.15816
3904,open_access/34432921,,34432921,10.1111/jcap.12346
3911,open_access/34370880,,34370880,10.1002/mp.15155
3914,open_access/34432121,,34432121,10.1007/s00330-021-08195-z
3915,open_access/34428955,,34428955,10.1177/00220345211035775
3923,open_access/34330117,,34330117,10.1088/1361-6560/ac195a
3940,open_access/34426539,,34426539,10.1136/neurintsurg-2021-017858
3946,open_access/34405557,,34405557,10.1002/jbio.202100142
3954,open_access/34423864,,34423864,10.1002/jum.15812
3955,open_access/34293726,,34293726,10.1088/1361-6560/ac16ec
3957,open_access/34424101,,34424101,10.1177/15500594211036788
3959,open_access/34424453,,34424453,10.1007/s11517-021-02396-w
3965,open_access/34287944,,34287944,10.1002/mp.15122
3966,open_access/34417969,,34417969,10.1007/s11682-021-00511-x
3969,open_access/34417848,,34417848,10.1007/s00330-021-08237-6
3975,open_access/34417956,,34417956,10.1007/s11517-021-02415-w
3993,open_access/34417703,,34417703,10.1007/s12028-021-01325-x
3999,open_access/34416018,,34416018,10.1002/ijgo.13888
4009,open_access/34417344,,34417344,10.1136/neurintsurg-2021-017714
4016,open_access/34416827,,34416827,10.1177/01617346211035315
4030,open_access/34410590,,34410590,10.1007/s12539-021-00470-3
4035,open_access/34433780,,34433780,10.1097/j.jcrs.0000000000000790
4049,open_access/34410788,,34410788,10.1037/fam0000906
4053,open_access/34410894,,34410894,10.1080/23279095.2021.1962881
4059,open_access/34293730,,34293730,10.1088/1361-6560/ac16e8
4063,open_access/34405896,,34405896,10.1002/mp.15136
4069,open_access/34423071,,34423071,10.1117/1.JMI.8.4.044502
4076,open_access/34404252,,34404252,10.1177/15353702211031547
4079,open_access/34406850,,34406850,10.1200/JCO.20.02810
4081,open_access/34406437,,34406437,10.1007/s00384-021-04006-5
4082,open_access/34342878,,34342878,10.1002/mp.15146
4093,open_access/34409553,,34409553,10.1007/s00256-021-03893-7
4094,open_access/34417777,,34417777,10.1097/j.jcrs.0000000000000782
4096,open_access/34375963,,34375963,10.1088/2057-1976/ac1c51
4097,open_access/34406056,,34406056,10.2214/AJR.21.26486
4111,open_access/34402586,,34402586,10.1002/ccd.29917
4112,open_access/34402668,,34402668,10.1148/radiol.2021204183
4113,open_access/34404318,,34404318,10.1080/14767058.2021.1963704
4114,open_access/34403031,,34403031,10.1007/s10620-021-07217-6
4116,open_access/34404057,,34404057,10.1159/000517674
4126,open_access/34405944,,34405944,10.1111/ocr.12514
4129,open_access/34358372,,34358372,10.1111/jop.13227
4132,open_access/34398392,,34398392,10.1007/s13246-021-01046-7
4137,open_access/34327729,,34327729,10.1111/jgh.15642
4141,open_access/34398465,,34398465,10.1002/adma.202103999
4143,open_access/34612334,,34612334,10.1039/d1tb01237a
4154,open_access/34369001,,34369001,10.1111/jgh.15653
4157,open_access/34398390,,34398390,10.1007/s13246-021-01035-w
4160,open_access/34400806,,34400806,10.1038/s41433-021-01747-z
4173,open_access/34392418,,34392418,10.1007/s00586-021-06961-7
4174,open_access/34513285,,34513285,
4175,open_access/34513279,,34513279,
4192,open_access/34390508,,34390508,10.1002/mds.28751
4195,open_access/34392771,,34392771,10.1080/01443615.2021.1945006
4197,open_access/34456542,,34456542,10.46292/sci20-00050
4200,open_access/34311452,,34311452,10.1088/1741-2552/ac17d6
4205,open_access/34388855,,34388855,10.1111/jon.12916
4219,open_access/34284365,,34284365,10.1088/1741-2552/ac1610
4232,open_access/34382756,,34382756,10.1111/1756-185X.14203
4233,open_access/34383330,,34383330,10.1111/psyp.13921
4241,open_access/34383209,,34383209,10.1007/s12975-021-00933-1
4242,open_access/34387227,,34387227,10.1097/RTI.0000000000000613
4245,open_access/34386861,,34386861,10.1007/s12350-021-02758-9
4251,open_access/34383145,,34383145,10.1007/s00330-021-08127-x
4252,open_access/34156948,,34156948,10.1109/TBCAS.2021.3090995
4258,open_access/34378431,,34378431,10.1177/00031348211038568
4260,open_access/33959978,,33959978,10.1002/mp.14925
4265,open_access/34358361,,34358361,10.1111/jop.13226
4272,open_access/34389508,,34389508,10.1016/j.ogla.2021.08.001
4276,open_access/34376121,,34376121,10.1142/S0129065721500386
4287,open_access/34379150,,34379150,10.1007/s00261-021-03241-2
4290,open_access/34379216,,34379216,10.1007/s10278-021-00499-2
4292,open_access/34256357,,34256357,10.1088/1741-2552/ac13c0
4298,open_access/34375142,,34375142,10.1089/cyber.2020.0613
